County,"Imprisonments per 1,000 annual adult felony arrests","County imprisonment rate as percent of state average (=100%), arrest based","County imprisonments if rate equalled state average, projected (number)",County actual imprisonments minus projected imprisonments at average state rate (number),Total imprisonment costs (millions of dollars),Costs added (saved) from excessive (lower) imprisonments (millions of dollars/year),Total imprisonment costs per adult felony arrest (actual dollars),Total imprisonment costs per adult felony arrest versus state average (actual dollars),"Men imprisoned per 1,000 male felony arrests","Women imprisoned per 1,000 female felony arrests","Imprisonments for violent offenses per 1,000 violent felony arrests","Imprisonments for property offenses per 1,000 property felony arrests","Imprisonments for drug offenses per 1,000 drug felony arrests","Total adult imprisonments per 100,000/population age 18-69","Men imprisoned per 100,000 males","Women imprisoned per 100,000 females","Imprisonments for violent offenses per 100,000 population","Imprisonments for property offenses per 100,000 population","Imprisonments for drug offenses per 100,000 population","Imprisonments for drug possession offenses per 100,000 population","Imprisonments for marijuana offenses per 100,000 population","Imprisonments for strike offenses per 100,000 population","Imprisonments for 3rd strikes per 100,000 population","Imprisonments for 2nd strikes per 100,000 population",Change in imprisonment rates per adult felony arrest compared to 2009,"New felon and parole violator admissions per 1,000 adult felony arrests","New felon and parole violator admissions per 1,000 felonies as a percent of the state average (=100%)","White, not Latino, new felon and parole violator admissions per 1,000 white felony arrests","Latino new felon and parole violator admissions per 1,000 latino felony arrests","Black new felon and parole violator admissions per 1,000 black felony arrests","Asian/other new felon and parole violator admissions per 1,000 asian/other felony arrests","New felon and parole violator admissions per 100,000 population","White, not Latino, new felon and parole violator admissions per 100,000 whites","Latino new felon and parole violator admissions per 100,000 Latinos","Black new felon and parole violator admissions per 100,000 African Americans","Asian/other new felon and parole violator admissions per 100,000 Asian/other population",Percent of jail population that is unsentenced,"County jail populations per 1,000 adult felony arrests","County jail incarceration rate per 1,000 felony arrests as a percent of the state average (=100%)","Men jailed per 1,000 male felony arrests","Women jailed per 1,000 female felony arrests","County jail populations per 100,000 population age 18-69","Men jailed per 100,000 males age 18-69","Women jailed per 100,000 females age 18-69",Total adult population incarcerated,"Total adult incarceration rate per 1,000 adult felony arrests",Total adult incarceration rate as a percent of the state average (=100%),"Total adult male incarceration rate per 1,000 adult male felony arrests","Total adult female incarceration rate per 1,000 adult female felony arrests","Total adult male incarceration rate per 100,000 males age 18-69","Total adult female incarceration rate per 100,000 females age 18-69",Percent of incarcerated adult population held locally,"Total incarcerated (state prison + local jails), adult males","Total incarcerated (state prison + local jails), adult females","Part I crime rate per 100,000 population (offenses reported to police)","Violent crime rate per 100,000 population","Property crime rate per 100,000 population","Adult felony arrest rate per 100,000 population age 18-69",Violent crime arrest rate,Property crime arrest rate,Drug offense arrest rate,Male felony arrest rate,Female felony arrest rate,"White, not Latino, felony arrest rate",Latino felony arrest rate,African American felony arrest rate,Asian/other felony arrest rate,"Percent of adults ages 18-64 living in households with incomes below poverty guidelines, 5-year average",Adult poverty rate as percent of state adult poverty rate
Santa Clara,400.97980997624705,0.9850695341587099,5483.876835774371,-81.8768357743711,247.562856,-3.7522516298678785,18376.10273159145,-278.52224093437326,488.9162561576355,82.6474622770919,996.8687731283803,289.61424332344217,181.86680930730142,443.21443139961485,837.65877537241,40.19292604501608,287.32634927090913,80.07724639874567,55.79152413027362,21.496146061958367,1.6409271803021654,133.24328704053582,42.50001396982608,90.74327307070973,-0.020612648313750537,135.09501187648456,0.9083989801497973,114.933114933115,143.38518404435547,167.64898493778657,118.50195640022362,149.32437340749703,94.8872621153442,304.56704493669383,783.4931695954518,48.53649847548235,0.7678671918964547,263.8064133016627,1.4950212534086327,294.0507768093975,154.320987654321,291.5927599396948,503.79632605230785,75.04903203426238,8956.0,664.7862232779097,1.1392806802830022,782.967032967033,236.9684499314129,1341.455101424718,115.24195807927845,0.39682894149173736,8265.0,691.0,1555.646182239072,261.6425918560177,1294.0035903830544,1105.3285486515385,288.2288592200753,276.4962298809149,306.7713363574898,1713.2970418196394,486.3177275820202,825.5867960297047,2124.117962163215,4673.4143358291185,409.5839423237636,0.08451970008384926,0.6799435274218568
Santa Cruz,199.08547309180443,0.48908456076112,1157.2640917537515,-591.2640917537515,25.938648,-27.09645079689092,9123.689060851213,-9530.93591167461,237.16814159292036,51.45797598627787,549.0483162518301,154.83870967741936,73.33333333333333,300.6670321812591,566.9078140203917,32.272986434588034,199.2051891660286,50.99652842650332,35.06011329322103,9.030635242193295,2.656069188880381,52.05895610205547,6.90577989108899,45.15317621096648,-0.038225872875001676,57.33380232149138,0.3855210257842136,48.216644649933954,62.44343891402715,101.35135135135133,78.94736842105262,86.58785555750042,62.19671031494088,126.30640414258818,816.3312866470922,41.63194930163008,0.6146341463414634,144.21385860007035,0.8172765056952224,162.83185840707964,72.04116638078902,217.79767348819126,389.22029022295555,45.18218100842325,976.0,343.2993316918748,0.5883309287339371,400.0,123.4991423670669,956.1281042433473,77.45516744301128,0.42008196721311475,904.0,72.0,2163.2076116941644,498.9094667406354,1664.298144953529,1510.2409407973846,362.81905120106006,329.35257942116726,478.0924539984686,2390.3202606083682,627.1717030454942,1289.9427317372667,2022.7329938776802,8054.468694917977,527.3380244873144,0.13009504331087585,1.0465877489051731
Shasta,744.4389520514087,1.8288305631904993,823.4770515715227,682.5229484284773,69.016968,31.278661680580257,34116.148294611965,15461.523322086141,932.6923076923077,261.0229276895943,1769.041769041769,746.2039045553145,606.4908722109533,1282.7090815970869,2353.1042608861394,248.8691587213506,613.2473696878502,292.9959655175284,254.66800491203782,109.87348706907316,16.182916700096047,338.1377857862174,65.58339925828398,272.55438652793345,-0.178482834040254,267.9189322787939,1.8015268029836313,263.7818612922348,401.86915887850466,162.39316239316236,312.5,461.6389921816873,453.71119457887556,479.2819270318163,2115.9676948370075,370.05484733641623,0.8217391304347826,113.69253583786455,0.6443086629481076,138.73626373626374,49.382716049382715,195.89846531695216,350.01992687702517,47.083354352687955,1736.0,858.1314878892734,1.4706270844094416,1071.4285714285713,310.40564373897706,2703.124187763165,295.95251307403856,0.13248847926267282,1560.0,176.0,2420.5544286680188,820.9375704304709,1599.6168582375478,1723.0547623312793,346.6551103652153,392.64866309180405,419.9041017445975,2522.915908578954,953.437925641931,1720.0242365271079,1192.63177191638,13029.906331364735,1184.175511476532,0.1647677558355051,1.3255225586109805
Sierra,214.28571428571428,0.5264263274522454,17.09640937518732,-8.09640937518732,0.412452,-0.3710422488460845,9820.285714285714,-8834.33925824011,257.1428571428571,0.0,384.61538461538464,90.9090909090909,0.0,400.8825962753628,785.3403141361256,0.0,222.71255348631263,44.54251069726253,0.0,0.0,0.0,89.08502139452506,44.54251069726253,44.54251069726253,-0.1428571428571429,47.61904761904761,0.3201975683039787,54.05405405405404,0.0,0.0,****,89.08502139452506,98.75763267313674,0.0,0.0,0.0,0.625,190.47619047619045,1.0794504556058149,200.0,142.85714285714286,356.34008557810023,610.8202443280977,91.24087591240875,17.0,404.76190476190476,0.6936627175214656,457.1428571428571,142.85714285714286,1396.1605584642234,91.24087591240875,0.47058823529411764,16.0,1.0,1392.7576601671337,588.0532342927899,804.704425874344,1870.7854492850263,579.0526390644129,489.96761766988783,311.7975748808377,3054.101221640489,638.6861313868613,1827.01620445303,2496.1938825833417,32785.26299729148,0.0,0.09781576448243115,0.7869076188588955
Siskiyou,429.5415959252971,1.0552360225443425,239.7567886186984,13.243211381301592,11.594484,0.6069098911822893,19685.032258064515,1030.4072855386912,501.0570824524313,137.9310344827586,841.1764705882352,600.0,204.81927710843374,847.8626601764042,1592.741935483871,107.79492016438725,479.226720969272,180.96673379259224,113.94201757311362,23.458650676817513,10.05370743292179,164.2105547377226,26.809886487791438,137.40066824993113,0.10125273358625542,135.82342954159594,0.9132969690164421,131.86813186813185,174.99999999999997,184.21052631578945,107.14285714285715,268.0988648779144,247.37942527740748,258.0409799088943,1863.4580085888458,240.27823131039307,0.6835443037974683,134.12563667232595,0.7601053929754019,154.3340380549683,51.724137931034484,264.7476290669405,490.59139784946234,40.42309506164522,332.0,563.6672325976231,0.9659875095495172,655.3911205073996,189.65517241379308,2083.333333333333,148.2180152260325,0.23795180722891565,310.0,22.0,1352.58392471803,307.00095659718437,1045.5829681208454,1973.8778926636446,569.7100878655681,301.6112229876537,556.3051446216724,3178.763440860215,781.5131711918076,1875.9606416870072,1474.5198851936818,10115.91490376802,2242.5968255636685,0.18242318223303924,1.4675568167894508
Solano,380.9636838357465,0.9358967938802084,1714.9326832777188,-109.93268327771875,73.55394,-5.037995009251294,17458.80370282459,-1195.821269701235,466.43878185208206,104.52261306532664,778.9389067524116,271.21609798775154,222.4316682375118,572.4302018519834,1065.4987116054886,74.75560667050028,345.59804709942176,110.56284272530522,84.17042220378075,32.0988898234757,2.496580319603666,85.9536938606405,12.839555929390281,73.11413793125023,0.06334160394708976,155.7085212437693,1.0470072871957303,122.55466052934409,175.86206896551718,179.82456140350868,180.6020066889632,233.96524138000072,174.14214911777177,166.65682410630225,699.7504769837265,96.68508840838238,0.8025974025974026,182.76762402088772,1.0357651238515326,209.136109384711,97.48743718592964,274.62383515640323,477.73526509693124,69.72397929844739,2375.0,563.7313078566343,0.9660973188417671,675.5748912367931,202.0100502512563,1543.23397670242,144.47958596894767,0.32421052631578945,2174.0,201.0,2441.5565558298294,455.2054595614936,1986.3510962683358,1502.584698070035,443.6779882267087,407.6559007581414,378.4102455856414,2284.32701795234,715.2098907418057,1420.9345312990015,947.6564508005425,3891.2953354217,535.3489154464136,0.0924984446883631,0.7441308795469731
Sonoma,246.27166465135025,0.6050048105638193,2019.8186504685596,-797.8186504685596,56.001816,-36.56243311367315,11286.13784764208,-7368.487124883744,302.3194517659462,64.2123287671233,593.996840442338,227.36030828516377,80.43478260869564,368.4925688760079,697.0144446672622,44.93951141763187,226.76465776985106,71.16550430011281,44.6292145610877,13.26814486951256,2.1108412292406347,63.9283343712878,8.141816169928163,55.786518201359634,-0.09017926582486124,88.27085852478838,0.5935463992865773,67.00701978302486,135.49459684123036,102.56410256410261,105.83941605839414,132.07835120105685,91.75121952889943,218.85756857906975,717.2364566830425,124.76003720666488,0.5533553355335533,183.19226118500603,1.0381715914479748,211.12282551396945,92.46575342465754,274.1078110542481,486.75551018175855,64.71289644138989,2131.0,429.4639258363563,0.7359959283923253,513.4422772799156,156.67808219178082,1183.7699548490207,109.65240785902176,0.4265603003284843,1948.0,183.0,1252.6380565731506,387.3968008788708,865.2412556942797,1496.2848827845755,381.7607137455205,313.0075994216827,554.8496945432526,2305.5560619595403,699.8579911439203,1369.2777238265282,1615.2494171817223,6993.055452659661,1178.767248090558,0.10332122918008192,0.8311979450538945
Stanislaus,313.03569144172957,0.7690210705666719,3181.9674306152215,-734.9674306152215,112.141116,-33.68208741023437,14345.799667391582,-4308.825305134242,381.50192339856164,90.31556039173013,629.8523783488245,318.2448036951501,230.52464228934815,741.101602651788,1399.644106277229,99.74582840112244,348.8962183305516,208.67143613693585,131.74466577585935,74.80674125663737,3.3314743069757533,179.89961257669069,33.617604370391696,146.282008206299,0.020103193215715853,130.86861967506715,0.8799800895323494,129.21639854696423,112.56005490734381,185.34482758620695,192.63456090651556,309.82711054874505,300.6661924729418,256.6357688914519,1549.5616654852647,239.2729390039076,0.7295774647887324,136.24152488166817,0.7720963745562254,155.0426492724536,75.0816104461371,322.5472851753798,568.8163465668528,82.92123083948734,3512.0,449.27721632339774,0.7699510530238489,536.5445726710152,165.39717083786726,1968.4604528440816,182.66705924060977,0.303246013667426,3208.0,304.0,2860.020453667782,518.5218246845103,2341.498628983272,2367.466787057224,553.9333188598775,655.694715872955,571.4992742966588,3668.7733938761735,1104.4146542244762,2326.8423811058583,2279.9897272856433,8360.425730060031,1242.108051005579,0.1454588357131855,1.1701862849889488
Sutter,376.23762376237624,0.9242864891240745,452.24073371031227,-34.24073371031227,19.156104,-1.5691843444761906,17242.21782178218,-1412.4071507436456,461.53846153846155,150.81967213114754,559.5567867036011,366.66666666666663,311.3207547169811,692.9308950573335,1238.6374987513734,152.24730257496526,334.86134163057744,182.35023554140355,109.41014132484213,51.389611834395545,4.973188242038279,48.074153006370025,11.604105898089315,36.47004710828071,-0.20831762534970932,202.52025202520252,1.3617763368463542,180.86696562032887,262.58992805755395,259.7402597402597,126.43678160919542,372.9891181528709,380.7549729566982,454.16083497129284,1685.048877895981,97.48318036415736,0.8118279569892473,167.4167416741674,0.9487699099001606,191.0669975186104,104.91803278688525,308.3376710063733,512.7692871175041,105.91116700867148,604.0,543.6543654365437,0.931690359405122,652.605459057072,255.73770491803276,1751.4067858688775,258.15846958363676,0.3079470198675497,526.0,78.0,1722.5738396624497,378.6919831223634,1343.8818565400863,1841.7373789681758,598.4403184586062,497.3188242038279,351.438635770705,2683.714580627976,1009.4658105514,2105.1659248597616,1729.5440016714986,6487.438179899526,771.0033356074263,0.12776717900723517,1.0278605614635872
Tehama,434.01240035429583,1.0662192519404794,459.5677662996782,30.432233700321774,22.45572,1.3946484060183464,19889.92028343667,1235.2953109108457,521.0772833723654,163.63636363636363,922.077922077922,372.54901960784315,259.79381443298973,1208.9047604893706,2203.733967216362,222.07965256872131,525.5034979270122,234.3794943805923,310.8612241258382,91.28464517980963,69.08027202796404,214.64227380117396,49.34305144854574,165.29922235262825,0.0920963190310422,186.00531443755537,1.250727436864966,165.03667481662592,261.60337552742624,173.91304347826087,176.47058823529406,518.1020402097303,447.32759058330504,779.3541089015827,1798.760166282257,413.66943347045435,0.7441860465116279,152.34720992028343,0.8633691420833047,170.96018735362998,94.54545454545455,424.3502424574934,723.0228296934581,128.31268815081677,662.0,586.3596102745793,1.004876684101851,692.0374707259953,258.1818181818182,2926.7567969098204,350.3923407195381,0.2598187311178248,591.0,71.0,1951.7561090594775,579.8695686336129,1371.8865404258645,2785.4152542704073,569.9122442307033,629.1239059689582,1196.5689976272342,4229.188332590501,1357.153432364408,2710.4738451640264,2979.1439324141134,10342.870956122977,2344.1267896659087,0.19128404231375196,1.538840605696584
Trinity,190.6474820143885,0.4683553177093119,113.16194776909704,-60.16194776909704,2.428884,-2.7571017423621793,8736.992805755395,-9917.632166770429,227.67857142857142,37.03703703703704,629.6296296296297,243.90243902439025,48.78048780487805,558.3017274130434,1028.0185446482562,44.06256884776382,358.15582513289576,105.33994856849877,63.20396914109925,31.601984570549625,42.135979427399505,105.33994856849877,42.135979427399505,63.20396914109925,-0.2804595033650499,53.956834532374096,0.362813791423573,58.57740585774057,41.666666666666664,0.0,0.0,158.00992285274813,175.49480830206812,159.5802313636253,0.0,0.0,0.39215686274509803,183.45323741007195,1.0396505736994857,196.42857142857142,129.62962962962962,537.2337376993437,886.9179600886918,154.21899096717337,104.0,374.10071942446046,0.6411169594019809,424.10714285714283,166.66666666666666,1914.936504736948,198.28155981493722,0.49038461538461536,95.0,9.0,943.6000864366491,244.90383922783258,698.6962472088165,2928.4505702042657,568.8357222698933,431.8937891308449,1295.6813673925346,4515.218705906068,1189.6893588896232,2995.947084585306,3829.9255527270066,3144.1182981632587,1633.2601354541926,0.17155702792238522,1.3801408500483652
Tulare,442.4025100851636,1.0868308669856757,2724.4349511459227,236.5650488540773,135.696708,10.841303058884654,20274.42223218288,1619.7972596570544,531.7324185248714,118.25726141078837,917.7111716621254,376.2057877813505,232.20338983050848,1095.26245874342,2057.7952825596317,127.80555617838965,622.905093050969,216.38923956936867,152.0273119025821,63.25223925873854,4.438753632192179,243.7615536345538,39.57888655371359,204.1826670808402,0.03562065051450691,140.7440609592111,0.9463840275196933,120.00000000000003,152.13675213675214,126.80115273775216,147.72727272727272,348.442160127086,256.6204540933841,401.3860285927738,1193.9594827336125,180.32630393372327,0.592956592956593,182.42940385477362,1.0338483913113963,201.25786163522014,114.10788381742738,451.64318207555414,778.864451033323,123.32115069844615,4182.0,624.8319139399372,1.0708087849143555,732.9902801600915,232.36514522821577,2836.659733592955,251.12670687683578,0.2919655667144907,3846.0,336.0,2520.5234898723734,467.72368462575344,2052.79980524662,2475.7148383551876,678.7594095893872,575.1884915049031,654.7161607483463,3869.9827410718235,1080.7417206663827,2138.503784111534,2638.323895806435,9415.998647921899,1220.6703650898191,0.19495397066262013,1.568364421143626
Tuolumne,309.7014925373134,0.7608300901735188,327.27412232501445,-78.27412232501445,11.411172,-3.5871464779107622,14193.0,-4461.624972525824,411.0320284697509,74.3801652892562,870.7482993197278,283.68794326241135,184.8184818481848,658.8241359094224,1116.751269035533,104.70595078820313,338.6726481783376,105.8352025557305,148.1692835780227,52.91760127786525,5.291760127786525,182.56572440863513,15.875280383359575,166.69044402527555,-0.08575205155036636,74.62686567164178,0.5018021592823547,66.37806637806636,132.35294117647058,125.0,111.11111111111109,158.75280383359575,149.5249094876257,219.4427683122048,183.5933485269436,163.0574856511506,0.5752212389380531,140.54726368159203,0.796497491030037,165.48042704626334,82.64462809917356,298.9844472199387,449.60116026105874,116.33994532022571,362.0,450.2487562189055,0.7716160343280921,576.5124555160143,157.02479338842974,1566.3524292965917,221.04589610842882,0.31215469613259667,324.0,38.0,1531.9954149305843,220.15611069667543,1311.839304233909,2127.2875713701833,388.9443693923096,373.06908900895,801.7016593596587,2716.944645878656,1407.713338374731,2252.625266846187,1658.0120272477698,1468.7467882155488,1467.5173708603556,0.1345602057979618,1.0825090587177848
Ventura,283.2310838445808,0.6958013966802344,3184.8168321777525,-968.8168321777525,101.554848,-44.39893778504204,12979.914110429449,-5674.710862096375,348.30339321357286,67.3289183222958,656.7926455566904,208.44189682126108,167.19963453631794,405.31344602964606,767.5390367275127,44.835138988930865,235.21348898651846,73.16127184650652,66.94256373955346,22.131284733568222,0.3658063592325326,79.37997995345957,13.717738471219972,65.6622414822396,-0.03183990089664934,94.83640081799591,0.6376940835010988,75.3491393309516,104.40221313447192,167.15542521994132,76.92307692307695,135.7141592752696,83.44165325014197,208.2590853652851,594.776455931764,37.45978884091398,0.6854838709677419,190.1840490797546,1.077794856747524,211.74318030605454,118.65342163355407,272.15993126900423,466.60801993988713,79.01274493950932,3704.0,473.4151329243354,0.8113175270613749,560.0465735196274,185.9823399558499,1234.1470566673997,123.84788392844018,0.4017278617710583,3367.0,337.0,1158.1360297948333,211.78175332998939,946.354276464844,1431.0344773176676,358.12442568864935,350.99120168361503,400.3750601800069,2203.6507587420274,665.9120643273994,1107.400217056841,1994.776538855969,3558.2240609251153,486.9772549318816,0.08235741749439282,0.6625484106656531
Yolo,465.7939189189189,1.1442955164016855,963.9118428677043,139.0881571322957,50.548284,6.374132065058847,21346.403716216217,2691.7787436903927,572.4557522123894,121.42857142857143,880.5970149253732,481.80242634315425,400.0,775.4424200650424,1502.8314215188036,93.48364036293648,331.8303012427017,195.44242318955736,187.0060595986412,66.78787842808615,4.921212094701085,181.38181720469711,18.981818079561325,162.3999991251358,-0.1344396506687099,187.5,1.2607779251969164,165.17857142857136,202.29007633587787,190.4761904761904,261.90476190476187,312.1454528638974,252.3951249011724,412.3929861737483,1544.222720134829,164.41386937255277,0.9017199017199017,171.875,0.9740353720505597,195.79646017699116,94.64285714285714,286.13333179190596,514.0119064904893,72.86224910640638,1510.0,637.668918918919,1.092808265729614,768.2522123893806,216.07142857142858,2016.8433280092927,166.34588946934286,0.2695364238410596,1389.0,121.0,1784.1239831836613,254.73270479365158,1529.3912783900098,1664.7757486074527,376.8242403942545,405.6484826632179,467.51514899660305,2625.2359517932337,769.8652735771241,1528.0137291314225,2038.6219316513598,8107.169280707854,627.7620466952015,0.1840601262007154,1.4807256928558528
Yuba,450.5788067675868,1.1069172168808865,457.12542210322295,48.874577896777055,23.188968,2.2398241558534986,20649.12555654497,1994.5005840191443,565.0644783118406,88.88888888888889,821.8085106382979,298.5074626865671,336.283185840708,1087.4145233818117,2068.580747607399,104.53872288526875,664.0535330533198,171.92324480344848,163.32708256327606,58.02409512116386,10.74520280021553,126.79339304254326,27.937527280560378,98.85586576198288,-0.04105439823626966,164.7373107747106,1.1077182126989826,156.16797900262463,215.7894736842105,172.0430107526882,115.38461538461536,397.5725036079746,406.45797640885456,401.03220924808886,1111.7865629459895,160.93468659332103,0.900497512437811,357.96972395369545,2.028655553478248,412.6611957796014,185.18518518518516,863.9143051373286,1510.6647783356937,217.78900601097658,908.0,808.5485307212823,1.385654046168279,977.725674091442,274.0740740740741,3579.245525943093,322.3277288962453,0.44273127753303965,834.0,74.0,1880.1150188011463,345.6093784560931,1534.5056403450533,2413.3725489284084,808.0392505762079,575.9428700915524,485.68316656974196,3660.787090682803,1176.0606324592734,2602.6972943155233,1858.441945296022,6462.259397123564,1394.7672838087824,0.17808251905296604,1.4326370781831714
