County,"Imprisonments per 1,000 annual adult felony arrests","County imprisonment rate as percent of state average (=100%), arrest based","County imprisonments if rate equalled state average, projected (number)",County actual imprisonments minus projected imprisonments at average state rate (number),Total imprisonment costs (millions of dollars),Costs added (saved) from excessive (lower) imprisonments (millions of dollars/year),Total imprisonment costs per adult felony arrest (actual dollars),Total imprisonment costs per adult felony arrest versus state average (actual dollars),"Men imprisoned per 1,000 male felony arrests","Women imprisoned per 1,000 female felony arrests","Imprisonments for violent offenses per 1,000 violent felony arrests","Imprisonments for property offenses per 1,000 property felony arrests","Imprisonments for drug offenses per 1,000 drug felony arrests","Total adult imprisonments per 100,000/population age 18-69","Men imprisoned per 100,000 males","Women imprisoned per 100,000 females","Imprisonments for violent offenses per 100,000 population","Imprisonments for property offenses per 100,000 population","Imprisonments for drug offenses per 100,000 population","Imprisonments for drug possession offenses per 100,000 population","Imprisonments for marijuana offenses per 100,000 population","Imprisonments for strike offenses per 100,000 population","Imprisonments for 3rd strikes per 100,000 population","Imprisonments for 2nd strikes per 100,000 population",Change in imprisonment rates per adult felony arrest compared to 2009,"New felon and parole violator admissions per 1,000 adult felony arrests","New felon and parole violator admissions per 1,000 felonies as a percent of the state average (=100%)","White, not Latino, new felon and parole violator admissions per 1,000 white felony arrests","Latino new felon and parole violator admissions per 1,000 latino felony arrests","Black new felon and parole violator admissions per 1,000 black felony arrests","Asian/other new felon and parole violator admissions per 1,000 asian/other felony arrests","New felon and parole violator admissions per 100,000 population","White, not Latino, new felon and parole violator admissions per 100,000 whites","Latino new felon and parole violator admissions per 100,000 Latinos","Black new felon and parole violator admissions per 100,000 African Americans","Asian/other new felon and parole violator admissions per 100,000 Asian/other population",Percent of jail population that is unsentenced,"County jail populations per 1,000 adult felony arrests","County jail incarceration rate per 1,000 felony arrests as a percent of the state average (=100%)","Men jailed per 1,000 male felony arrests","Women jailed per 1,000 female felony arrests","County jail populations per 100,000 population age 18-69","Men jailed per 100,000 males age 18-69","Women jailed per 100,000 females age 18-69",Total adult population incarcerated,"Total adult incarceration rate per 1,000 adult felony arrests",Total adult incarceration rate as a percent of the state average (=100%),"Total adult male incarceration rate per 1,000 adult male felony arrests","Total adult female incarceration rate per 1,000 adult female felony arrests","Total adult male incarceration rate per 100,000 males age 18-69","Total adult female incarceration rate per 100,000 females age 18-69",Percent of incarcerated adult population held locally,"Total incarcerated (state prison + local jails), adult males","Total incarcerated (state prison + local jails), adult females","Part I crime rate per 100,000 population (offenses reported to police)","Violent crime rate per 100,000 population","Property crime rate per 100,000 population","Adult felony arrest rate per 100,000 population age 18-69",Violent crime arrest rate,Property crime arrest rate,Drug offense arrest rate,Male felony arrest rate,Female felony arrest rate,"White, not Latino, felony arrest rate",Latino felony arrest rate,African American felony arrest rate,Asian/other felony arrest rate,"Percent of adults ages 18-64 living in households with incomes below poverty guidelines, 5-year average",Adult poverty rate as percent of state adult poverty rate
Santa Clara,430.37753945418086,1.088939886950433,4532.8489287165585,403.1510712834415,256.124104,20.919105937826494,22331.860144737988,1823.9694775330463,521.4717188358045,79.52622673434855,1059.8580684973772,300.8709422011085,143.81067961165047,399.9191935575126,765.6218233808681,30.571761812607583,278.3068131827503,61.57588879734797,38.40390959203018,12.477219572094194,1.2963345009967993,131.82101457011203,88.31278788040694,43.508226689705076,0.009966199929002828,153.80591158775832,1.1324406511492358,107.0223857712358,167.391304347826,218.40000000000006,151.59944367176632,142.92087873489714,78.88318421206331,293.1477206986296,811.7889486273306,49.21058772181262,0.7168374816983895,297.75917691167496,1.5542499820908022,327.51235584843494,183.1641285956007,276.68639505650435,480.8517854510844,70.41262162159086,8351.0,728.1367163658557,1.2408525614227732,848.9840746842394,262.6903553299492,1246.4736088319526,100.98438343419845,0.40893306190875345,7730.0,621.0,1524.4805663337322,252.73263003077204,1271.7479363029602,929.2287744957682,262.5887573581642,204.6588093448697,267.0449072053407,1468.1943348531602,384.4236432181081,737.0718158038352,1751.2720976801256,3716.9823655097543,324.6092896512227,0.08714499703609574,0.6640082893213471
Santa Cruz,198.000768935025,0.5009809183203424,1027.9832647651729,-512.9832647651729,26.722835,-26.618188625400055,10274.061899269513,-10233.828767935429,234.56199138343706,48.828125,621.1072664359862,109.21501706484642,54.02298850574712,270.9965386073787,517.1764328243731,26.664304849051867,188.90826671854165,33.677239749266484,24.73172294086757,7.366896195152042,1.5786206132468663,53.14689397931116,46.832411526323696,6.314482452987465,-0.1471150870678256,51.51864667435602,0.37932098437547096,35.2112676056338,66.53225806451613,107.91366906474815,60.00000000000003,70.51172072502669,42.690703050722334,117.5409219990605,801.4804212710377,20.140155759099976,0.6062992125984252,146.48212226066897,0.764610643613519,166.5868836764002,64.453125,200.48481788235202,367.3008135160854,35.196882400748464,896.0,344.482891195694,0.5870497508214156,401.1488750598373,113.28125,884.4772463404585,61.86118724980034,0.4252232142857143,838.0,58.0,2240.733468265716,441.42524846690634,1799.30821979881,1368.6640716850332,304.14757148556293,308.35722645422123,457.79997784159116,2204.8603432043174,546.0849633085821,1212.4159666405146,1766.6756761070912,7427.051903778285,335.6692626516661,0.14154164998469185,1.0784879461884347
Shasta,753.5171637591445,1.906546740705204,702.3169017638263,636.6830982361737,69.479371,33.036849284376814,39099.25211029826,18591.361443093316,959.7791798107256,239.68565815324163,1739.4736842105262,674.6411483253588,700.26525198939,1135.475979373804,2081.6552324958193,202.99168681799048,560.5299644257539,239.13683807573767,223.87278458154162,85.64830016187767,12.720044578496683,341.7451976756109,275.60096586742816,66.14423180818275,-0.2600427070404946,224.5357343837929,1.6532094938806783,212.69412559081698,406.25,179.24528301886795,276.59574468085106,338.3531857880118,323.09829063024887,408.44657378796467,2070.993901955739,260.9195664595577,0.7222222222222222,131.68261114237478,0.6873598259254229,160.8832807570978,58.93909626719057,198.43269542454829,348.9380997774422,49.91598856180094,1573.0,885.1997749015195,1.5085112223698323,1120.6624605678232,298.6247544204322,2430.5933322732617,252.9076753797914,0.1487603305785124,1421.0,152.0,2376.2487688194738,732.7986492190797,1643.450119600394,1506.9012810659071,322.241129321916,354.4652422541076,319.69712040621664,2168.88975744018,846.9079392652226,1519.074820391742,1005.4069508626824,11553.965979332017,943.3245864307086,0.17667771333885668,1.3462099969634416
Sierra,361.1111111111111,0.9136821893832652,14.228142072874364,-1.2281420728743644,0.674557,-0.0637270640193779,18737.69444444444,-1770.1962227605,393.93939393939394,0.0,461.53846153846155,428.57142857142856,166.66666666666666,592.4866749607072,1133.9586963199586,0.0,273.45538844340325,136.72769422170163,45.57589807390055,45.57589807390055,0.0,91.1517961478011,45.57589807390055,45.57589807390055,4.555555555555555,138.88888888888889,1.0226097433256633,156.25,0.0,****,0.0,227.87949036950275,251.10783896178162,0.0,0.0,0.0,0.6666666666666666,166.66666666666666,0.8699703779697125,151.51515151515153,333.3333333333333,273.45538844340325,436.1379601230611,91.15264974007216,19.0,527.7777777777778,0.899411323035824,545.4545454545454,333.3333333333333,1570.0966564430198,91.15264974007216,0.3157894736842105,18.0,1.0,1478.4523435042465,157.28216420257942,1321.1701793016673,1640.7323306604198,592.4866749607072,319.03128651730384,273.45538844340325,2878.5105368122026,273.45794922021645,1607.0901693554022,1982.6532082484568,0.0,2086.9869554274173,0.17030784508440913,1.2976742752732322
Siskiyou,384.7487001733102,0.9734899423478278,228.04549933468078,-6.045499334680784,11.519358,-0.3136949149772512,19964.225303292897,-543.665363912045,457.88336933045355,87.71929824561403,839.7435897435897,494.7368421052631,169.9346405228758,742.9454581198686,1384.7204535004564,66.63619508963029,438.40475231397653,157.29025464699922,87.01163023025488,6.693202325404221,6.693202325404221,167.33005813510553,140.55724883348864,26.772809301616885,0.16969959560947445,90.12131715771231,0.663544346449096,84.66819221967964,101.6949152542373,171.42857142857136,65.21739130434783,174.02326046050976,153.39581554846134,212.38607473575416,1588.1411702927578,117.2968703333255,0.8333333333333334,166.3778162911612,0.8684626303475814,190.0647948164147,70.17543859649122,321.27371161940266,574.7896222077367,53.30895607170424,318.0,551.1265164644714,0.9392010240001927,647.9481641468683,157.89473684210526,1959.5100757081932,119.94515116133452,0.3018867924528302,300.0,18.0,1410.0558659217877,346.36871508379886,1063.6871508379888,1930.988870879118,522.0697813815293,317.9271104567005,512.0299778934229,3024.177216842978,759.6526240217853,1811.728956612908,2088.463068234916,9264.156826707758,1798.5520117776578,0.19485001327316168,1.484675292767104
Solano,315.359477124183,0.79792155000439,1693.1489066720494,-342.1489066720494,70.102039,-17.75376461830597,16363.687908496735,-4144.202758708207,384.9410341699425,79.83623336745138,741.5637860082305,196.4117091595845,151.30260521042086,478.24076714440383,912.9753315909638,55.0133813676011,318.94517483131597,73.62996266916062,53.45252097616949,16.283549436448983,3.185911846261758,81.41774718224492,68.32010959205769,13.097637590187226,-0.1920885351933267,105.50887021475256,0.7768396705599996,68.29823562891293,150.50167224080272,123.27947336923998,139.53488372093022,160.00357272336825,97.63628773697111,144.97190169237135,500.8079445489325,63.859180413051845,0.7260981912144703,180.67226890756302,0.9430771324209489,205.32204414877535,97.23643807574207,273.9884187785111,486.9679891203962,67.00347730669364,2125.0,496.031746031746,0.8453113938306616,590.2630783187178,177.07267144319343,1399.94332071136,122.01685867429474,0.36423529411764705,1952.0,173.0,2375.2825558765576,435.6497878564435,1939.6327680201143,1516.4940388205966,430.0980992453373,374.87562724346685,353.2822247299149,2371.7277467174526,689.0778666172599,1429.557979615485,963.2577468004228,4062.379006511,457.65745962687157,0.09899545881300545,0.7543038326087552
Sonoma,253.30444203683638,0.6409100968081562,1823.9687685087554,-654.9687685087554,60.658241,-33.985674429150805,13143.714192849404,-7364.176474355538,308.51362742343355,67.23484848484848,648.3126110124334,262.1809744779582,55.58524853019776,349.3687238371173,665.894567996543,41.78109686135584,218.16866415833672,67.54262753395082,31.081563112968517,9.56355788091339,0.5977223675570869,65.45059924750102,57.381347285480345,8.069251962020672,-0.11868570168457981,85.37378114842905,0.6285892350739419,60.17287234042553,132.45033112582783,138.03680981595096,125.00000000000006,117.75130640874613,78.90192509200334,183.34948802602042,860.8995223090394,118.53961569389239,0.478125,208.01733477789816,1.0858135161658817,240.79797695982018,97.53787878787878,286.9067364274017,519.7373813962088,60.61201375661481,2129.0,461.32177681473456,0.7861604771940206,549.3116043832538,164.77272727272725,1185.6319493927517,102.39311061797063,0.45091592296852984,1955.0,174.0,1169.6291104035322,349.8609395266805,819.7681708768517,1379.2443631379779,336.51769293463997,257.61834041710443,559.1692748496548,2158.3959631144776,621.420257543546,1311.2540921367186,1384.2886345964541,6236.738761616596,948.3169255511388,0.10709093312186095,0.8159879479325703
Stanislaus,298.43077350368003,0.7550885977315857,2846.023640743564,-697.0236407435641,111.509461,-36.1678596945428,15485.274406332454,-5022.616260872488,358.6011006568436,82.2704081632653,663.8089406001225,318.07511737089203,169.19431279620852,643.9967218681135,1222.8131238791052,76.30680056136103,324.84525198000694,162.42262599000347,106.98316877939345,54.540438985573125,2.097709191752813,177.7059358156311,143.84291600590714,33.86301980972397,-0.17512419999470208,104.42994028607137,0.7688957359064673,98.23677581863981,100.36496350364963,138.1578947368421,150.00000000000006,225.35390174258785,209.16862707888134,211.54580854723216,1088.9287331144035,149.0383297460775,0.763063063063063,154.14525760311068,0.8046108481153015,175.57251908396944,77.16836734693877,332.63674326366026,598.6941482754629,71.57459587538514,3259.0,452.5760311067907,0.7712564341491679,534.173619740813,159.43877551020407,1821.507272154568,147.88139643674617,0.3405952746241178,3009.0,250.0,2711.293617070522,479.11028987715565,2232.1833271933665,2157.943412830286,489.36558716176324,510.6423518209703,632.3094849426334,3409.953627134158,927.512118451272,2129.2293577004075,2107.7655106160582,7881.769877780443,993.5888649738496,0.16053724164530253,1.2232263792849956
Sutter,309.35251798561154,0.7827227610211924,439.49149958434145,-95.49149958434145,17.849816,-4.954958421931893,16051.992805755397,-4455.8978614495445,384.2424242424242,94.07665505226481,546.9613259668508,198.11320754716982,260.66350710900474,566.6285566986098,1046.0412294522043,88.0326123267981,326.14085530908363,103.77209032561751,90.594682030301,36.2378728121204,4.941528110743691,44.47375299669322,32.94352073829128,11.530232258401947,-0.34417920209287123,171.76258992805754,1.2646519055948309,163.6363636363636,180.21201413427562,170.45454545454538,209.8765432098765,314.6106230506817,337.83482419052234,312.31474180494627,1245.8986615503786,151.67670755933705,0.845679012345679,145.68345323741008,0.7604417332612956,170.9090909090909,73.17073170731707,266.8425179801593,465.2738591569742,68.46980958750963,506.0,455.0359712230216,0.7754485356124844,555.1515151515151,167.2473867595819,1511.3150886091787,156.50242191430772,0.3201581027667984,458.0,48.0,1931.8098394353492,359.7235477341611,1572.0862917011882,1831.6597530489948,596.277725363072,523.8019797388313,347.5541437889729,2722.347048258892,935.7540643626317,2064.5461478309703,1733.0406260941133,7309.2721477622235,722.6949007239001,0.13604079076840506,1.0365737085129059
Tehama,414.65766634522663,1.0491655138085414,409.8495369325199,20.150463067480075,22.31227,1.0455873781084737,21516.171648987463,1008.2809817825218,525.691699604743,111.51079136690647,1090.9090909090908,306.3829787234043,244.54148471615719,1056.31254019149,1951.9418809127237,150.14637467763663,501.134321393172,176.870936962296,275.132568608016,66.326601360861,58.956978987432,257.936783070015,206.34942645601203,51.587356614003006,0.349845911080241,178.39922854387657,1.3135160830373998,147.41035856573708,284.36018957345976,322.58064516129036,95.23809523809523,454.46004636145506,369.207130021515,731.0198367759577,4428.556234241101,181.0196186072649,0.6263736263736264,175.5062680810029,0.9161115262709028,205.53359683794466,93.52517985611512,447.09042398802603,763.1652466726438,125.92921747156618,612.0,590.1639344262295,1.0057265527648214,731.2252964426877,205.0359712230216,2715.1071275853674,276.0755921492028,0.2973856209150327,555.0,57.0,1736.73155898304,545.4716448791498,1191.2599141038904,2547.4328004152912,459.373127943741,577.287085918605,1125.0956823434942,3713.0924501572863,1346.4739406575154,2504.6213414973045,2570.753092662118,13728.524326147415,1900.7059953762814,0.19705371182653314,1.5014665505142128
Trinity,123.07692307692308,0.3114088408785567,128.44850482456025,-88.44850482456025,2.07556,-4.589504466841606,6386.338461538461,-14121.552205666481,156.0,13.333333333333334,436.61971830985914,78.94736842105263,27.397260273972602,426.21110273165493,751.9368740894909,21.45287536447111,330.3136046170326,31.965832704874117,42.62111027316549,21.310555136582746,31.965832704874117,106.55277568291373,63.931665409748234,42.62111027316549,-0.5304347826086957,46.15384615384615,0.3398210839359127,39.145907473309606,93.75,0.0,125.00000000000003,159.82916352437059,140.3581483906839,462.64122374405366,0.0,115.2178714785728,0.24528301886792453,163.07692307692307,0.851232554444211,172.0,133.33333333333334,564.7297111194428,829.058604765336,214.52875364471112,93.0,286.15384615384613,0.48764843878930175,328.0,146.66666666666666,1580.9954788548266,235.98162900918223,0.5698924731182796,82.0,11.0,1106.6027296200664,250.82995204721504,855.7727775728514,3462.965209694696,756.5247073486876,404.9005475950722,1555.6705249705406,4820.108167240326,1608.9656523353333,3585.5126997983803,4934.839719936572,12676.234802707082,921.7429718285822,0.1874701099952176,1.4284435282641468
Tulare,398.2287601320925,1.0075971473525727,2632.9967358191393,20.003264180860697,137.661517,1.0379493750806807,20663.692134494147,155.8014672892059,494.09913453973246,89.35361216730038,961.4935822637107,313.5205747877204,156.4625850340136,964.8582180940633,1815.0519733817428,102.95213326215675,599.3540683825919,174.569146130852,108.74203061067655,35.277514947276345,3.6368572110594166,244.03311886208684,204.75506098264515,39.278057879441704,-0.23412818338799324,99.66976883818674,0.7338475924484136,86.89390302448395,105.3677932405566,104.51977401129946,109.45273631840796,241.4873188143453,185.3832981378957,266.9700614039035,986.4138754956936,149.0831811120351,0.5307898259705489,224.25697988592015,1.170581577322201,254.91738788355627,125.47528517110266,543.3464673322769,936.4280881778418,144.57108075111373,4147.0,622.4857400180126,1.0608076856852235,749.0165224232887,214.82889733840304,2751.4800615595846,247.52321401327043,0.3602604292259465,3808.0,339.0,2453.42064526188,424.3092445959039,2029.1114006659761,2422.8742740077832,623.357325975584,556.8028390131967,695.0034130334545,3673.4570989939416,1152.1877041679668,2133.444254260976,2533.696997852143,9437.581403391228,1362.0781547054119,0.20524123831542465,1.563852064801513
Tuolumne,293.5034802784223,0.7426215760220222,340.68495741160285,-87.68495741160285,13.127917,-4.549884755130661,15229.602088167054,-5278.288579037888,382.4959481361426,69.38775510204081,984.7328244274809,235.2941176470588,160.0,669.7258939525206,1148.2236204953615,97.7023914813588,341.48079177816265,95.29696514739423,148.23972356261325,45.00134465293616,5.294275841521902,187.94679237402752,172.0639648494618,15.882827524565704,0.013554768592013877,96.28770301624131,0.7089461515213648,94.91059147180191,72.91666666666667,76.9230769230769,230.76923076923072,219.71244742315892,225.7943125725045,165.2296539606952,92.35661312986856,316.0263020625624,0.575,139.21113689095128,0.7266573922716857,150.72933549432742,110.20408163265306,317.6565504913141,452.4779521443585,155.1743864703934,373.0,432.7146171693735,0.737409649879414,533.22528363047,179.59183673469386,1600.7015726397199,252.87677795175222,0.32171581769436997,329.0,44.0,1590.278160792749,194.8780173919438,1395.4001434008053,2281.8328876959395,346.7750676196846,405.0121018764255,926.4982722663328,3001.9236179899917,1408.0638772313473,2379.021235365374,2266.006682889534,1200.6359706882915,1369.4473089377705,0.14138701012912203,1.0773096554150092
Ventura,262.79683377308703,0.6649277163086331,2995.814358677436,-1003.8143586774358,103.362888,-52.08692325741347,13636.264907651715,-6871.625759553226,323.16655243317336,60.779816513761475,637.3512674599069,195.36631183469007,119.89795918367346,360.1308588900944,685.9893654440898,38.084874399101295,222.73153521716682,56.406038139412374,50.98238062600734,14.824663869973765,0.5423657513405036,82.43959420375654,68.51887325268363,13.920720951072926,-0.20824562362007848,83.11345646437995,0.6119469387500276,66.56050955414015,94.22880490296228,101.74418604651164,94.44444444444444,113.89680778150576,74.96123136769594,173.03390333419443,362.8950964376677,33.0586117698655,0.6392045454545454,185.75197889182058,0.9695923157108354,208.3618917066484,110.09174311926606,254.55032596247636,442.2921889607705,68.98392343988161,3400.0,448.54881266490764,0.7643934588222806,531.5284441398218,170.87155963302752,1128.2815544048603,107.0687978389829,0.41411764705882353,3102.0,298.0,1071.529664002698,205.3684888854092,866.161175117289,1370.3774650536723,349.46433244706446,288.71936829692805,425.2147490509548,2122.711525308435,626.6039712455912,1126.2118014094026,1836.3164375520453,3566.7403764159335,350.0323599162229,0.08841027679769418,0.6736491898731471
Yolo,485.082304526749,1.2273537102399135,768.3196719352158,174.68032806478425,48.931327,9.06398754295359,25170.435699588477,4662.545032383536,584.5539280958722,147.05882352941177,971.5536105032822,476.61469933184856,386.4915572232646,656.185990915926,1275.3489571934683,89.37136203663543,308.9571367621115,148.91177312408075,143.34497786710577,49.40530790565296,4.870945849853109,192.05443636563686,172.57065296622443,19.483783399412435,-0.1840534979423868,198.04526748971193,1.4581657451125198,179.31793179317938,221.52886115444616,194.85294117647058,221.3114754098361,267.90202174192103,221.46557651429342,362.0209859414908,1380.9400962285206,99.82828998196852,0.7017543859649122,205.2469135802469,1.071352409907146,231.0252996005326,117.6470588235294,277.6439134416272,504.03882476780586,71.49708962930835,1342.0,690.3292181069959,1.176422997577072,815.5792276964048,264.70588235294116,1779.3877819612742,160.86845166594375,0.29731743666169896,1225.0,117.0,1691.090778348087,282.17907709092714,1408.9117012571598,1352.7312474449204,318.00317905469586,312.43638379772085,370.8877339959582,2181.7473049027217,607.725261849121,1235.0442273097706,1634.1933238626448,7087.088795738823,451.0759769555613,0.20485924541525521,1.56094143928311
Yuba,333.5837716003005,0.8440326021558175,526.0460305276605,-82.04603052766049,23.038716,-4.2572864780497754,17309.328324567996,-3198.5623426369457,409.1796875,81.43322475570032,639.8210290827741,243.33333333333334,188.0,946.9246537956936,1765.0272240002878,106.30310020478753,609.9559706882171,155.6880624483911,100.23751965855317,27.725271394918963,8.530852736898142,132.2282174219212,104.50294602700224,27.725271394918963,-0.09071444976896093,153.26821938392186,1.1284817362860513,146.96485623003196,168.31683168316832,172.1311475409836,161.76470588235298,435.0734895818052,469.5503998948377,328.5267620596557,1443.1642637119207,193.17070641353888,0.8309178743961353,311.04432757325316,1.6235961073454288,350.5859375,179.1530944625407,882.9432582689577,1512.2786955038264,233.86682045053254,858.0,644.6280991735537,1.0985415376618501,759.765625,260.58631921824104,3277.305919504114,340.16992065532,0.4825174825174825,778.0,80.0,2220.415139068831,469.99476252170797,1750.4203765471234,2838.641248202857,953.3227933483674,639.8139552673606,533.1782960561338,4313.574886339605,1305.4020705147907,3194.9842427627004,1951.8354687073656,8384.097151088301,1194.1461851018764,0.1815379585736637,1.3832430250638352
