County,"Imprisonments per 1,000 annual adult felony arrests","County imprisonment rate as percent of state average (=100%), arrest based","County imprisonments if rate equalled state average, projected (number)",County actual imprisonments minus projected imprisonments at average state rate (number),Total imprisonment costs (millions of dollars),Costs added (saved) from excessive (lower) imprisonments (millions of dollars/year),Total imprisonment costs per adult felony arrest (actual dollars),Total imprisonment costs per adult felony arrest versus state average (actual dollars),"Men imprisoned per 1,000 male felony arrests","Women imprisoned per 1,000 female felony arrests","White, not Latino, imprisonments per 1,000 white felony arrests","Latino imprisonments per 1,000 latino felony arrests","Black imprisonments per 1,000 black felony arrests","Asian/other imprisonments per 1,000 asian/other felony arrests","Imprisonments for violent offenses per 1,000 violent felony arrests","Imprisonments for property offenses per 1,000 property felony arrests","Imprisonments for drug offenses per 1,000 drug felony arrests","Total adult imprisonments per 100,000/population age 18-69","Men imprisoned per 100,000 males","Women imprisoned per 100,000 females","White, not Latino, imprisonments per 100,000 whites","Latino imprisonments per 100,000 Latinos","Black imprisonments per 100,000 African Americans","Asian/other imprisonments per 100,000 asian/other population","Imprisonments for violent offenses per 100,000 population","Imprisonments for property offenses per 100,000 population","Imprisonments for drug offenses per 100,000 population","Imprisonments for drug possession offenses per 100,000 population","Imprisonments for marijuana offenses per 100,000 population","Imprisonments for strike offenses per 100,000 population","Imprisonments for 3rd strikes per 100,000 population","Imprisonments for 2nd strikes per 100,000 population",Change in imprisonment rates per adult felony arrest compared to 2009,"New felon and parole violator admissions per 1,000 adult felony arrests","New felon and parole violator admissions per 1,000 felonies as a percent of the state average (=100%)","Male new felon and parole violator admissions per 1,000 male felony arrests","Female new felon and parole violator admissions per 1,000 female felony arrests","White, not Latino, new felon and parole violator admissions per 1,000 white felony arrests","Latino new felon and parole violator admissions per 1,000 latino felony arrests","Black new felon and parole violator admissions per 1,000 black felony arrests","Asian/other new felon and parole violator admissions per 1,000 asian/other felony arrests","New felony and parole violator admissions for violent offenses per 1,000 violent felony arrests","New felony and parole violator admissions for propery offenses per 1,000 property felony arrests","New felony and parole violator admission for drug offenses per 1,000 drug felony arrests","New felon and parole violator admissions per 100,000 population","Male new felon and parole violator admissions per 100,000 male population","Female new felon and parole violator admissions per 100,000 female population","White, not Latino, new felon and parole violator admissions per 100,000 whites","Latino new felon and parole violator admissions per 100,000 Latinos","Black new felon and parole violator admissions per 100,000 African Americans","Asian/other new felon and parole violator admissions per 100,000 Asian/other population","New felony and parole violator admissions for violent offenses per 100,000 population","New felony and parole violator admissions for propery offenses per 100,000 population","New felony and parole violator admission for drug offenses per 100,000 population",Percent of jail population that is unsentenced,"County jail populations per 1,000 adult felony arrests","County jail incarceration rate per 1,000 felony arrests as a percent of the state average (=100%)","Men jailed per 1,000 male felony arrests","Women jailed per 1,000 female felony arrests","County jail populations per 100,000 population age 18-69","Men jailed per 100,000 males age 18-69","Women jailed per 100,000 females age 18-69",Total adult population incarcerated,"Total adult incarceration rate per 1,000 adult felony arrests",Total adult incarceration rate as a percent of the state average (=100%),"Total adult male incarceration rate per 1,000 adult male felony arrests","Total adult female incarceration rate per 1,000 adult female felony arrests","Total adult male incarceration rate per 100,000 males age 18-69","Total adult female incarceration rate per 100,000 females age 18-69",Percent of incarcerated adult population held locally,"Total incarcerated (state prison + local jails), adult males"
San Diego,300.612285206399,0.9236426144403344,9886.940963127154,-754.9409631271537,547.180308,-45.23530756961592,18012.387517282223,-1489.0811630000571,373.91716588372145,63.5540069686411,190.37609789054864,340.873057816299,473.5876742479821,368.0037313432837,811.8142383261035,228.2854375201807,78.04827081809633,416.7935105816351,775.2450564277608,42.54195653816694,233.45601434612982,480.2594741419364,2312.7496820193114,245.35641984868136,290.4136123336557,64.53635829636794,34.093818703951094,8.306659978740427,1.3692296668253452,164.26191903014723,28.890745970014784,135.37117306013246,107.30196489021287,77.39153334650067,0.8682103799093297,92.74662759125962,27.735191637630656,53.14916297575253,94.07039425007942,108.03374908290527,76.49253731343285,134.21791273283998,102.03422667097185,33.120886009821334,107.30196489021287,192.29222699775718,18.565459103278997,65.17620589789429,132.5367230965344,527.5792264559933,50.99930653381969,48.01432031667544,28.845104981120606,14.468193479454479,0.5019946808510638,198.0380538547631,1.0038839492793523,221.04900228418708,123.62369337979091,274.57618918737586,458.30243135292596,82.75156896788175,15148.0,498.6503390611621,0.9539243743051385,594.9661681679084,187.177700348432,1233.5474877806869,125.2935255060487,0.3971481383681014,13805.0
San Francisco*,114.71408647140866,0.35246336878360907,2800.291001604645,-1813.2910016046449,59.140053,-108.65058352514872,6873.553347280336,-12627.915333001944,134.46201203302087,17.844886753603294,57.45814307458143,120.9090909090909,134.23312883435577,194.75655430711612,456.3722897937597,53.2345013477089,13.808139534883724,155.89264730038792,292.94850690760995,8.522243054371911,53.923179110660364,140.28647975866505,1611.4777280226256,69.53420993982616,136.307350172477,12.477729621814232,3.0009729470186124,0.31589188915985394,0.0,32.220972694305104,6.317837783197079,25.903134911108022,153.68140407626893,113.08693630869365,1.2686562429996424,129.28501469147898,33.630748112560056,80.28919330289193,358.18181818181813,70.92024539877298,98.6267166042447,220.51824431517704,155.6603773584906,63.95348837209304,153.68140407626893,281.66953213593297,16.061150371700908,75.34960789635322,415.58551146551906,851.4023096865426,35.21283708491197,65.86345888982954,36.48551319796313,13.899243123033573,0.8500414250207126,140.28358902835893,0.7111180938798316,153.4909752343641,75.49759780370624,190.64075510797184,334.4063601224226,36.05564369157347,2194.0,254.99767549976758,0.48781376246200614,287.95298726738497,93.34248455730953,627.3548670300326,44.57788674594538,0.5501367365542388,2058.0
San Joaquin,365.9631246967491,1.1244355401229762,2683.1240140898067,333.8759859101933,180.775623,20.005515199752875,21928.14446870451,2426.6757884222316,443.2482313134419,77.49712973593572,195.20442668306177,403.7831938886869,538.8263189093065,654.0540540540538,966.0792951541855,193.7349397590362,84.8343986054619,661.5241586780919,1259.3952106275126,59.4116922210291,374.66442458034635,651.7335525350086,2726.700062993071,437.7132797144614,480.8493470271977,88.1447503442469,32.01277002552251,3.2889832218002577,1.5348588368401204,158.0904601945324,20.830227071401634,137.26023312313077,52.4044660006841,28.990781174187287,0.3252306298728668,34.450938172869876,8.610792192881746,47.9557331693821,22.917424518006555,7.113218731475992,14.414414414414408,54.18502202643174,26.50602409638555,16.269610691458446,52.4044660006841,97.88498514245762,6.601299135669899,92.04354367643154,36.99028271144644,35.99604043555209,9.646573657618985,26.969662418762113,12.059605146600946,6.1394353473604815,0.6141502552881108,166.30276564774383,0.8430131174535389,186.2503844970778,91.84845005740529,300.6130664725436,529.1907009264115,70.4138574471456,4388.0,532.265890344493,1.0182313469730957,629.4986158105198,169.345579793341,1788.5859115539242,129.82554966817472,0.3124430264357338,4093.0
San Luis Obispo,286.54004954583,0.8804051382087017,788.273454891498,-94.27345489149798,41.583786,-5.648771143643667,17169.19322873659,-2332.275451545691,359.22330097087377,49.295774647887384,214.57965902410362,386.7403314917127,1043.4782608695652,267.4418604651162,842.2939068100357,183.79446640316203,64.78578892371992,362.89099674757637,663.2012905538627,30.830213609337147,269.26339862048616,540.4988031812215,1987.166218174291,191.61876197617264,245.76191422386296,48.629485154934585,32.41965676995639,16.732726074816203,1.5686930695140189,115.03749176436139,31.37386139028038,83.66363037408101,187.19737296200626,147.81172584640797,1.6582133613710883,182.84789644012943,33.450704225352155,44.67960023515582,255.9852670349908,967.391304347826,627.9069767441858,281.3620071684587,207.50988142292488,51.20167189132703,187.19737296200626,337.5754316783175,20.920502092050206,56.0658035483752,357.75873162947516,1842.2686814324156,449.8875281179705,82.09493730456698,54.904257432990654,25.621986802062306,0.5304347826086957,284.88852188274166,1.4441417136008947,314.4552319309601,188.38028169014106,360.79940598822435,580.550078668021,117.81545914996696,1384.0,571.4285714285717,1.0931500487623655,673.6785329018339,237.67605633802847,1243.7513692218836,148.64567275930412,0.4985549132947977,1249.0
San Mateo,256.3580874872839,0.7876699184037158,1599.6548434317558,-339.6548434317558,75.49794,-20.351778563587374,15360.720244150565,-4140.748436131715,313.857290589452,43.93505253104111,155.73770491803268,270.9801409352978,398.2202447163515,266.9735327963174,830.205540661305,153.0524505588996,43.06487695749443,249.2714744407713,483.7559224237208,18.073235895018072,118.9851100010116,330.94189348834664,2599.6659647084452,148.43630035317602,183.78825377418775,35.21454162734706,15.233256771380468,4.352359077537277,0.39566900704884334,75.96844935337792,17.211601806624685,58.75684754675324,31.455686060383044,32.349949135300115,0.3629151719097754,40.07238883143745,3.8204393505253136,13.871374527112222,22.421524663677122,100.11123470522804,13.80897583429228,86.68453976764972,28.374892519346556,4.474272930648771,31.455686060383044,61.764553521974236,1.5715857300015714,10.597864048673099,27.382898988397475,653.5473095635756,7.677739673440139,19.189946841868903,6.528538616305915,1.5826760281953733,0.6196498054474708,209.1556459816888,1.0602406548397911,231.64426059979323,126.07449856733535,203.3738696231055,357.0389674560575,51.86232909005186,2288.0,465.5137334689727,0.8905336307720266,545.5015511892452,170.00955109837645,840.7948898797783,69.93556498506993,0.4493006993006993,2110.0
Santa Barbara,307.39599383667166,0.9444858157438488,1267.3562482855061,-70.35624828550613,71.723043,-4.2156760410192415,18418.86055469953,-1082.6081255827485,373.88429752066094,75.94936708860762,201.58827122785593,360.9062170706006,585.9030837004403,371.2121212121212,778.0821917808227,181.57894736842107,94.1915227629513,407.4713289284219,753.8994800693241,45.9152793527337,232.3109305812701,557.9902575715613,2408.547627671134,209.15144271811508,290.0297178337639,46.97664443786317,40.8492560329245,17.36093381399291,0.6808209338820751,119.48407389630415,28.934889689988186,90.54918420631599,115.05873782607068,86.8002054442732,0.973760773127101,100.82644628099168,37.97468354430381,62.91997556505806,107.48155953635404,114.53744493392067,37.87878787878788,151.59817351598187,80.26315789473684,43.171114599686014,115.05873782607068,203.30622583655511,22.95763967636685,72.50916924203278,166.1752007950343,470.84389713871786,21.34198395082807,56.50813751221222,20.765038483403288,18.72257568175706,0.7393117831074035,246.27632254750887,1.2484108103501366,265.1239669421486,180.66743383199082,326.453637796455,534.5953872816958,109.22270997544229,2156.0,553.6723163841806,1.0591821093940426,639.0082644628095,256.6168009205984,1288.4948673510198,155.137989328176,0.4448051948051948,1933.0
Santa Clara,317.7059626763768,0.9761635848921236,4290.264526168346,-102.26452616834558,250.940772,-6.127588143481099,19036.623577605824,-464.845102676456,390.3702282754652,42.81567489114657,217.72428884026255,304.0488922841865,511.6279069767443,434.8909657320871,1027.4447949526811,175.5319148936171,51.18912797281993,331.71567815975425,636.8948325451695,18.92575490505847,179.03814232182782,610.0701427380193,2200.481355296471,151.82362358181945,257.97468093751655,41.82088779091457,17.900607274141464,6.732529284522233,0.7920622687673214,119.83902126449573,37.54375153957103,82.2952697249247,75.32512175977226,72.14383249886208,0.8093394912013879,86.03491271820448,19.593613933236565,40.754923413566736,69.36592818945762,93.0232558139535,137.07165109034264,151.4195583596214,90.09308510638301,17.440543601359003,75.32512175977226,140.36723950688378,8.66093868536574,33.51342111300546,139.18183155932704,400.0875191448129,47.85271803438435,38.01898890083143,21.46488748359441,6.098879469508375,0.7173313268121394,302.4578971324533,1.5332034543559645,331.6708229426434,191.94484760522488,315.795226557531,541.1258798381317,84.84512156589771,8175.0,620.1638598088301,1.1863812687836885,722.0410512181086,234.76052249637144,1178.020712383301,103.77087647095618,0.48770642201834863,7528.0
Santa Cruz,208.24449182658145,0.6398390762421449,915.8552857409891,-329.8552857409891,35.112534,-19.764598866314326,12477.801705756932,-7023.6669745253475,253.13620071684596,36.082474226804145,145.9762944479102,291.542288557214,211.6788321167883,434.7826086956523,709.8360655737702,129.82456140350877,38.34196891191705,303.6725725627167,580.290658860987,21.965148630839067,198.50864021581455,505.8090355102111,1628.2987085906793,195.00780031201248,224.3860476444647,38.34773100621337,19.173865503106686,6.2185509739805465,1.036425162330091,69.95869845728114,7.2549761363106375,62.703722320970506,96.9057526778635,66.45344705046199,0.7455023826915156,79.74910394265234,15.463917525773201,50.53025577043045,94.52736318407963,43.79562043795621,72.46376811594205,177.04918032786875,64.91228070175438,19.689119170984434,96.9057526778635,182.8172341190366,9.413635127502458,68.71452930547426,163.99951663300362,336.88938798427847,32.50130005200208,55.96695876582491,19.173865503106686,9.846039042135864,0.7228381374722838,160.27007818052599,0.8124325396227745,174.73118279569897,104.81099656357392,233.71387410543554,400.55461408103525,63.80352697529444,1037.0,368.51457000710747,0.7049730103025952,427.8673835125449,140.89347079037807,980.8452729420222,85.7686756061335,0.43490838958534234,955.0
Shasta,440.2872260015118,1.3527991520689258,861.1773582340644,303.8226417659356,69.805635,18.204748871973095,26381.570294784582,6880.101614502302,572.3204994797087,89.77900552486187,410.12773722627753,524.8226950354607,467.032967032967,816.7938931297708,2005.7803468208083,339.77455716586144,215.3846153846154,986.8281733090508,1889.0606216726774,108.65022983702465,919.8060119912419,779.2754844144903,8646.998982706002,1087.6194348444806,587.8615899368938,178.73025284824868,118.58879335902756,52.51789420185507,5.0823768582440385,370.16644784210746,59.29439667951378,310.8720511625937,275.29541315488547,122.82690854119429,1.3779232987953274,158.16857440166496,29.00552486187845,111.31386861313874,191.48936170212758,131.86813186813185,229.0076335877862,473.98843930635815,98.22866344605471,56.92307692307693,275.29541315488547,522.0676627168126,35.10238194734643,249.64701549039268,284.3302443133951,2441.505595116989,304.94002846106935,138.91830079200372,51.67083139214773,31.34132395917157,0.7317073170731707,123.96069538926683,0.6283749512811069,144.64099895941732,69.06077348066297,277.83660158400744,477.4171389318221,83.57709987463436,1493.0,564.2479213907786,1.0794133748691874,716.961498439126,158.83977900552483,2366.4777606044995,192.227329711659,0.21969189551239116,1378.0
Sierra,217.39130434782612,0.6679430036152972,14.971337293562723,-4.971337293562723,0.59919,-0.29787755929298476,13025.869565217392,-6475.599115064888,263.15789473684214,0.0,177.77777777777777,1000.0,****,****,285.7142857142857,187.5,0.0,449.842555105713,888.8888888888889,0.0,409.626216077829,543.4782608695652,20000.0,0.0,179.9370220422852,134.9527665317139,0.0,0.0,0.0,89.9685110211426,44.9842555105713,44.9842555105713,44.9842555105713,21.739130434782613,0.24387859856939373,26.315789473684216,0.0,22.22222222222222,0.0,****,****,0.0,62.5,0.0,44.9842555105713,88.8888888888889,0.0,51.20327700972862,0.0,0.0,0.0,0.0,44.9842555105713,0.0,0.7142857142857143,152.17391304347828,0.7713918907495136,105.26315789473686,375.0,314.88978857399906,355.5555555555556,273.224043715847,17.0,369.5652173913044,0.7069829119713122,368.421052631579,375.0,1244.4444444444443,273.224043715847,0.4117647058823529,14.0
Siskiyou,243.97163120567373,0.7496120630644298,229.4520172165592,-57.4520172165592,10.306068,-3.442467419599011,14618.536170212763,-4882.932510069517,310.60606060606057,45.197740112994346,251.43953934740887,153.84615384615384,200.00000000000006,327.86885245901635,545.4545454545454,259.2592592592591,57.47126436781608,580.3556365354118,1105.1212938005392,54.06501317834696,553.6068968431729,408.16326530612247,2211.302211302211,761.3247049866768,364.40935317339813,118.09562371360124,33.741606775314644,6.748321355062928,0.0,175.45635523163614,30.36744609778318,145.08890913385295,111.34730235853833,46.80851063829786,0.5251173228770774,60.606060606060595,5.649717514124293,49.904030710172755,38.46153846153846,66.6666666666667,16.393442622950822,65.65656565656566,96.29629629629625,0.0,111.34730235853833,215.633423180593,6.75812664729337,109.87617799940836,102.04081632653062,737.1007371007371,38.06623524933384,43.864088807909035,43.864088807909035,0.0,0.7692307692307693,129.07801418439715,0.6543153910187363,153.40909090909088,56.497175141242934,307.0486216553632,545.822102425876,67.5812664729337,263.0,373.04964539007085,0.7136486665856431,464.01515151515144,101.69491525423727,1650.943396226415,121.64627965128066,0.34600760456273766,245.0
Solano,203.80273321449798,0.6261916049341747,1643.2669998956126,-614.2669998956126,61.656651,-36.80626436674521,12211.655971479504,-7289.812708802776,254.82625482625494,33.505154639175245,123.57954545454542,238.29201101928382,266.4921465968586,285.71428571428555,606.437454279444,68.54531607006851,42.81345565749235,354.7162786849644,678.4074556294113,27.05308647969978,213.83101614792844,261.7840659756374,1192.959430004453,145.07422402159244,285.772395558635,31.024747406848196,19.30428727537221,4.826071818843053,1.0341582468949397,70.66748020448756,12.754618378370925,57.91286182611664,81.3537820890686,46.74192909487029,0.524370383455999,57.91505791505794,9.450171821305839,30.303030303030297,57.8512396694215,57.06806282722513,69.76744186046507,94.36722750548645,36.55750190403655,19.113149847094796,81.3537820890686,154.18351264304803,7.630357725043528,52.433659132059084,63.55451312703336,255.46675416598308,35.4251012145749,44.468804616482416,16.546531950319036,8.617985390791166,0.6751662971175166,178.64923747276694,0.9055991944933601,202.83140283140293,97.93814432989686,310.9369128997452,539.9849242787639,79.07825278681474,1931.0,382.4519706872649,0.7316354332105809,457.65765765765786,131.44329896907212,1218.3923799081751,106.13133926651452,0.4671154842050751,1778.0
Sonoma,194.8418295385855,0.5986588895187516,1615.277108433735,-648.2771084337351,57.941673,-38.84411606024097,11674.727584122506,-7826.741096159774,246.07190412782953,35.59602649006621,129.53207313294087,317.34317343173416,258.4541062801933,411.76470588235316,622.8522336769764,138.1443298969072,18.735362997658086,284.79875595662344,547.2215477367888,25.19260626299909,183.6385922212801,423.2908401830979,2078.880901496017,384.28358560112935,213.52543750625853,39.4653912080533,11.780713793448745,5.595839051888154,0.8835535345086558,66.26651508814919,6.773910431233028,59.49260465691616,63.910372329459435,43.723554301833566,0.4905090007897819,54.593874833555255,9.93377483443708,30.368763557483742,69.18819188191878,57.97101449275363,84.03361344537818,100.51546391752585,45.36082474226803,8.899297423887592,63.910372329459435,121.40737801519664,7.030494771069514,43.054024013601556,92.28724713294285,466.2910433262095,78.42522155125089,34.458587845837584,12.958785172793618,5.595839051888154,0.4898897058823529,219.2222446101148,1.1112697201644066,245.0066577896138,139.07284768211915,320.43541518180587,544.8526232877118,98.4269267949732,2055.0,414.06407414870034,0.7921097849811918,491.0785619174434,174.66887417218533,1092.0741710245006,123.61953305797229,0.5294403892944038,1844.0
Stanislaus,184.22917299321804,0.5660511009482003,3215.2574157196973,-1395.2574157196973,109.05258,-83.60242909250854,11038.827816580631,-8462.640863701648,224.07766990291273,41.318477251624905,141.36530651711467,197.3875181422352,265.96980255516837,447.7611940298504,533.4695963208998,159.73451327433636,78.77461706783387,530.0003494507798,1014.2142329821766,51.52788874607751,442.68688532532343,491.12720916963394,2458.6643762078593,590.2219890481031,304.0221784761616,105.12644294051184,73.38466377010798,49.79673612971613,1.4560449160735711,179.96715162669338,27.956062388612562,152.0110892380808,200.9341984181528,69.84512602490133,0.7835516467853587,84.27184466019422,18.105849582172713,56.46876812995552,70.82728592162557,90.59233449477351,189.05472636815907,124.68063362289226,85.39823008849561,39.699906220694054,200.9341984181528,381.42892297596586,22.579636641539583,176.83251780436993,176.22799858439805,837.4490015031137,249.20483982031018,71.05499190439028,56.20333376043984,36.983540868268705,0.7473598700243704,124.60775382123704,0.6316549854031204,139.67637540453083,70.56638811513467,358.4782583373132,632.1993976821309,88.0026863977953,3051.0,308.83692681445507,0.5908089278119709,363.75404530744356,111.8848653667596,1646.4136306643072,139.53057514387282,0.4034742707309079,2810.0
Sutter,286.77150786308977,0.8811163026414559,351.82642639872404,-41.82642639872404,18.57489,-2.506197643385146,17183.06197964847,-2318.406700633808,372.7735368956743,57.6271186440678,226.72672672672675,384.89208633093523,430.55555555555566,323.0769230769231,669.9029126213592,140.89347079037807,131.91489361702128,494.3311380778492,933.4182860783689,54.27668337537116,474.21644369072294,612.4434777631503,2419.9843871975017,173.3102253032929,330.0856309100477,65.37927955223167,49.43311380778491,22.32463204222545,6.378466297778699,49.43311380778491,7.973082872223374,41.46003093556155,221.65170384780978,128.58464384828864,1.442515966006201,157.76081424936388,50.84745762711865,105.10510510510512,154.67625899280577,194.44444444444449,184.6153846153846,216.82847896440126,109.96563573883165,63.82978723404255,221.65170384780978,395.0302644154189,47.891191213562784,219.83543747252057,246.12214526930342,1092.896174863388,99.03441445902452,106.8393104877932,51.02773038222959,23.91924861667012,0.8027522935779816,201.66512488436632,1.0222701044583218,225.19083969465646,138.98305084745763,347.6264132289391,563.8738451736222,130.9025893170716,528.0,488.4366327474561,0.9343854255841122,597.9643765903307,196.61016949152543,1497.2921312519911,185.17927269244277,0.4128787878787879,470.0
Tehama,246.65775401069527,0.7578652769629717,486.8939258949963,-117.8939258949963,22.110111,-7.064086145702283,14779.485962566849,-4721.982717715431,309.2691622103388,58.823529411764724,233.01805674978505,246.09375,571.4285714285713,387.75510204081627,951.7543859649118,194.0298507462686,82.45877061469261,888.5999133073256,1667.2272137606303,106.21348911311736,902.5811823480433,711.623178583531,6451.612903225806,791.6666666666667,522.5641766604055,125.22275201078841,132.44714154987238,28.897558156335787,19.265038770890527,303.4243606415258,65.01950585175553,238.40485478977027,260.0780234070221,72.19251336898398,0.8098856134309814,87.34402852049915,26.737967914438514,71.36715391229578,46.875,71.42857142857142,224.48979591836732,232.4561403508771,74.62686567164177,20.989505247376304,260.0780234070221,470.85955892951523,48.27885868778062,276.43630308076604,135.54727211114877,806.4516129032257,458.3333333333333,127.63088185714973,48.16259692722632,33.71381784905842,0.5393258426966292,118.98395721925137,0.6031471353568582,141.71122994652413,50.80213903743317,428.6471126523142,763.9456109162543,91.72983150678319,547.0,365.6417112299467,0.6994771953059989,450.98039215686293,109.6256684491979,2431.172824676885,197.94332061990053,0.32541133455210236,506.0
Trinity,116.33663366336636,0.3574487063901665,131.48739709998566,-84.48739709998566,2.816193,-5.06240034683404,6970.7747524752485,-12530.693927807031,141.06583072100315,23.52941176470588,122.25705329153602,0.0,190.47619047619045,159.99999999999997,414.2857142857142,74.99999999999999,28.571428571428566,503.3736746278248,930.9060819197351,44.41483455474128,501.5432098765432,0.0,9523.809523809523,454.5454545454545,310.5922673235515,32.13023455071222,64.26046910142443,42.84031273428296,0.0,128.52093820284887,53.550390917853704,74.97054728499518,128.52093820284887,29.702970297029708,0.3332202633918449,34.48275862068966,11.76470588235294,34.48275862068965,0.0,0.0,39.99999999999999,57.14285714285713,49.999999999999986,19.047619047619047,128.52093820284887,227.55482002482415,22.20741727737064,141.46090534979425,0.0,0.0,113.63636363636363,42.84031273428296,21.42015636714148,42.84031273428296,0.7058823529411765,126.23762376237627,0.6399170352540168,147.3354231974922,47.05882352941176,546.2139873621078,972.2796855606123,88.82966910948257,98.0,242.5742574257426,0.46404760733352873,288.40125391849534,70.58823529411765,1903.1857674803475,133.24450366422386,0.5204081632653061,92.0
Tulare,321.6242798932134,0.9882027627184078,2316.32625039752,-27.326250397520198,137.154591,-1.6373615975690128,19271.405226921455,-230.0634533608245,413.89099167297513,55.64648117839605,208.1545064377683,356.08591885441535,382.74932614555263,752.2123893805308,980.6879903439956,178.0979827089337,88.07082945013981,808.7253301676806,1533.0692930496652,72.65837031549404,503.54558385331774,894.5809499826121,3558.897243107769,1065.8975484356386,574.1278556236265,109.17261993089267,66.77548597714795,26.498208721090453,2.4731661473017756,240.95704463711584,24.378352023403217,216.57869261371263,185.84077049724772,73.90754531403681,0.8291255544449978,94.05753217259654,15.821058374249859,42.91845493562233,79.4749403341289,59.29919137466308,314.15929203539815,152.68557634278824,66.85878962536022,36.34669151910532,185.84077049724772,348.3929760611265,20.657771952444385,103.82383172233354,199.66183401086448,551.3784461152882,445.168976111355,89.38729075247846,40.98389615528657,27.558137069934073,0.6327160493827161,227.62399887593088,1.1538594451645707,263.24753974261927,124.93180578286957,572.3613083755538,975.0797378290281,163.12516472792288,3909.0,549.2482787691442,1.0507188697584864,677.1385314155943,180.57828696126563,2508.1490308786933,235.78353504341695,0.41442824251726784,3578.0
Tuolumne,326.62721893491124,1.003574482118321,275.01695680566314,0.983043194336858,16.537644,0.05890296516147019,19571.176331360948,69.70765107866828,442.93015332197615,62.015503875969,302.4523160762943,378.3783783783784,769.2307692307694,666.6666666666666,1086.6141732283465,266.6666666666668,212.35521235521233,744.9794860721227,1279.8424809254245,95.61943465009263,745.1414761856812,673.0769230769231,891.2655971479501,810.9477952356817,372.4897430360613,129.5616497516735,148.45605700712588,86.37443316778234,10.796804145972793,224.03368602893545,16.19520621895919,207.83847980997623,240.22889224789463,105.32544378698225,1.1815845947255594,136.2862010221465,34.88372093023256,107.62942779291552,67.56756756756756,153.84615384615387,125.0,204.7244094488189,161.11111111111117,69.49806949806948,240.22889224789463,393.79768643859217,53.7859319906771,265.1629577417514,120.1923076923077,178.25311942959001,152.05271160669034,70.17922694882314,78.27683005830274,48.585618656877564,0.7553956834532374,164.49704142011834,0.8338596364247488,178.87563884156728,131.78294573643416,375.1889440725545,516.8594634506522,203.19129863144684,415.0,491.1242603550296,0.9395268910220919,621.8057921635435,193.79844961240315,1796.7019443760769,298.8107332815395,0.3349397590361446,365.0
Ventura,219.86607142857133,0.6755468190582388,2624.5405203323885,-851.5405203323885,106.236387,-51.02345643779638,13174.155133928565,-6327.313546353715,271.36479591836724,39.62053571428572,154.78806907378336,246.8145351580934,388.76404494382024,311.22448979591843,741.1411411411411,138.7387387387387,61.86726659167598,315.39849078353313,603.4326881827175,25.348723459708026,177.18325348705986,471.549260217652,1752.963826122201,116.83137975944229,219.51592646750132,41.092527564013615,29.35180540286687,11.562832431432403,0.1778897297143447,88.76697512745798,12.452281080004127,76.31469404745387,92.14687999203053,64.23611111111107,0.7206273867449788,77.32780612244893,18.415178571428577,47.40973312401884,74.56347333647946,83.14606741573034,71.42857142857146,126.12612612612611,76.27627627627626,36.74540682414695,92.14687999203053,171.95349810142065,11.781801044653026,54.269110094413875,142.45656427225435,374.91133853480596,26.813759289052324,37.35684324001238,22.591995673721772,17.43319351200578,0.5681265206812652,203.86904761904754,1.0334421121393351,221.61989795918356,141.74107142857144,292.4507156503826,492.81518012572104,90.68416561642026,3417.0,423.73511904761887,0.8106106155861544,492.98469387755074,181.36160714285717,1096.2478683084385,116.03288907612828,0.4811237928007024,3092.0
Yolo,307.8416149068323,0.9458550033338047,838.3948884395126,-45.394888439512556,47.515767,-2.7200163204071526,18445.56172360248,-1055.906956679799,382.2645290581162,51.724137931034484,221.6338880484115,390.1464713715048,410.55718475073314,413.5802469135804,875.7396449704144,332.63598326359795,150.83135391923986,540.1171502520093,1067.3567881373715,39.822127829030336,396.32620487224233,707.1657857263534,3887.8089419605667,240.51405391822522,302.41111565181853,108.29587249693502,86.50047677428144,24.519820187985285,4.7677428143304725,204.3318348998774,19.752077373654817,184.57975752622258,166.1898923852336,94.72049689440993,1.0626138937666438,114.72945891783566,25.862068965517242,75.642965204236,106.52463382157127,167.15542521994135,43.209876543209894,201.18343195266274,117.15481171548103,57.007125890736326,166.1898923852336,320.34692592851644,19.911063914515168,135.26491633864924,193.08280838944802,1582.8936406553732,25.128333991456365,69.47282386595832,38.14194251464378,32.693093583980385,0.6132723112128147,169.64285714285714,0.8599445312692281,194.8897795591182,82.75862068965517,297.6433728374881,544.1701056165629,63.71540452644853,1230.0,477.4844720496895,0.9134338043326828,577.1543086172344,134.48275862068965,1611.5268937539342,103.53753235547887,0.35528455284552846,1152.0
